Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
10/6/2021,0.347540119,0.924670158,0.880375,0.960890256,0.055711487,0.146288206,0.253781481,0.869248236
10/7/2021,0.3852681,0.88104625,0.911685,0.900810039,0.110119441,0.201287225,0.294774074,0.838952106
10/8/2021,0.346697345,0.670377166,0.79058,0.963240002,0.031580062,-0.039143614,0.080251852,0.707022793
10/11/2021,0.360060021,0.723989009,0.86167,0.953812951,0.084283298,0.125766702,0.2308,0.839090182
10/12/2021,0.386977136,0.949731329,0.94543,0.954083249,0.155953179,0.247876989,0.336059259,0.86674464
10/13/2021,0.373893064,0.968315988,0.92453,0.885115781,0.105971131,0.180014131,0.258244444,0.862027619
10/14/2021,0.406408725,0.904442707,0.885675,0.922323833,0.161621406,0.255181776,0.337518519,0.897536691
10/15/2021,0.348127777,0.877559288,0.86666,0.929189479,0.107637093,0.00430639,0.178655556,0.732775425
10/18/2021,0.314213668,0.43835826,0.72013,0.8713249,0.125093937,0.204895989,0.320703704,0.858127967
10/19/2021,0.267965869,0.256714721,0.577735,0.851080687,0.134465882,0.244739524,0.384688889,0.875898589
10/20/2021,0.30319203,0.785958707,0.802185,0.925975983,0.123144139,0.151848384,0.261685185,0.81825006
10/21/2021,0.228331772,0.420774781,0.63095,0.895540659,0.043770036,0.078233197,0.132240741,0.87433881
10/22/2021,0.208298792,0.275654316,0.58216,0.85215527,0.03004963,3.93E-05,0.112733333,0.761917953
10/25/2021,0.290565769,0.771794299,0.81326,0.949962585,0.10804029,0.204158287,0.26237037,0.87390384
10/26/2021,0.281471751,0.575030746,0.74332,0.902334613,0.074509181,0.149017108,0.244259259,0.830399959
10/27/2021,0.424313785,0.973328885,0.943575,0.907309918,0.123275152,0.107105053,0.216296296,0.865631324
10/28/2021,0.322493922,0.477897641,0.7176,0.869006395,0.153851347,0.151064678,0.325755556,0.866652162
10/29/2021,0.259708725,0.265335573,0.627435,0.799525408,0.066512416,-0.016810342,0.130425926,0.73196499
11/1/2021,0.357048725,0.774746183,0.840805,0.913962066,0.052863654,0.13407663,0.20262963,0.85738411
11/2/2021,0.309271863,0.472028522,0.717345,0.887174837,0.109045829,0.218262671,0.32657037,0.858661122
11/3/2021,0.339500026,0.695704777,0.829335,0.949167003,0.163894489,0.221610791,0.341588889,0.901765095
11/4/2021,0.238028848,0.16064561,0.54279,0.823478459,0.131285728,0.154781126,0.256833333,0.887955273
11/5/2021,0.314794217,0.530431171,0.74501,0.881572923,0.012526998,-0.057118985,0.018540741,0.677638955
11/8/2021,0.387916705,0.981646933,0.94832,0.961306019,0.083224559,0.181555905,0.289796296,0.876523863
11/9/2021,0.377718895,0.878708839,0.84556,0.929446191,0.052197783,0.134344589,0.223444444,0.835978263
11/10/2021,0.336384756,0.797981078,0.87309,0.926400845,0.028522251,0.01717802,0.127503704,0.872742668
11/11/2021,0.34742856,0.586787898,0.77977,0.894084777,0.134775504,0.289889826,0.356855556,0.853171682
11/12/2021,0.339958657,0.617278123,0.804255,0.893027841,0.030966642,-0.051463039,0.065348148,0.76504985
